categories,id_event,latitude,longitude,timeslot,position_count,cell,activity
"Architettura,Arredo,Grafica,Living,Tecnologia",817,45.4806832,9.186715,3,209,9272497,22833
"Altro,Moda,Grafica,Installazioni,Materiali speciali,Tecnologia",966,45.484195,9.24298,1,744,9251087,9673
"Altro,Illuminazione,Installazioni,Materiali speciali,Product Design,Tecnologia",972,45.484195,9.24298,1,744,9251087,9673
"Altro,Arredo,Installazioni,Materiali speciali,Product Design,Tecnologia",970,45.484195,9.24298,1,744,9251087,9673
"Altro,Architettura,Arredo,Arte,Grafica,Illuminazione,Installazioni,Product Design",965,45.484195,9.24298,1,744,9251087,9673
,1011,45.484195,9.24298,1,744,9251087,9673
"Altro,Arredo,Illuminazione,Installazioni,Materiali speciali,Product Design",974,45.484195,9.24298,1,744,9251087,9673
"Altro,Arredo,Installazioni,Product Design",976,45.484185,9.242797,1,704,9251087,9673
"Altro,Arredo,Illuminazione,Installazioni,Living,Product Design",1051,45.4842945,9.2424976,1,602,9251087,9673
"Architettura,Grafica,Installazioni,Party,Tecnologia",1108,45.4842945,9.2424976,1,602,9251087,9673
"Altro,Moda,Grafica,Installazioni,Materiali speciali,Tecnologia",966,45.484195,9.24298,2,1334,9251087,15219
"Altro,Illuminazione,Installazioni,Materiali speciali,Product Design,Tecnologia",972,45.484195,9.24298,2,1334,9251087,15219
"Altro,Arredo,Installazioni,Materiali speciali,Product Design,Tecnologia",970,45.484195,9.24298,2,1334,9251087,15219
"Altro,Architettura,Arredo,Arte,Grafica,Illuminazione,Installazioni,Product Design",965,45.484195,9.24298,2,1334,9251087,15219
,1011,45.484195,9.24298,2,1334,9251087,15219
"Altro,Arredo,Illuminazione,Installazioni,Materiali speciali,Product Design",974,45.484195,9.24298,2,1334,9251087,15219
"Altro,Arredo,Installazioni,Product Design",976,45.484185,9.242797,2,1321,9251087,15219
"Altro,Arredo,Illuminazione,Installazioni,Living,Product Design",1051,45.4842945,9.2424976,2,1218,9251087,15219
"Architettura,Grafica,Installazioni,Party,Tecnologia",1108,45.4842945,9.2424976,2,1218,9251087,15219
"Altro,Moda,Grafica,Installazioni,Materiali speciali,Tecnologia",966,45.484195,9.24298,3,331,9251087,12593
"Altro,Illuminazione,Installazioni,Materiali speciali,Product Design,Tecnologia",972,45.484195,9.24298,3,331,9251087,12593
"Altro,Arredo,Installazioni,Materiali speciali,Product Design,Tecnologia",970,45.484195,9.24298,3,331,9251087,12593
"Altro,Architettura,Arredo,Arte,Grafica,Illuminazione,Installazioni,Product Design",965,45.484195,9.24298,3,331,9251087,12593
,1011,45.484195,9.24298,3,331,9251087,12593
"Altro,Arredo,Illuminazione,Installazioni,Materiali speciali,Product Design",974,45.484195,9.24298,3,331,9251087,12593
"Altro,Arredo,Installazioni,Product Design",976,45.484185,9.242797,3,323,9251087,12593
"Altro,Arredo,Illuminazione,Installazioni,Living,Product Design",1051,45.4842945,9.2424976,3,313,9251087,12593
"Architettura,Grafica,Installazioni,Party,Tecnologia",1108,45.4842945,9.2424976,3,313,9251087,12593
"Architettura,Arredo,Cucina,Living,Product Design,Tecnologia",746,45.47744,9.18451,1,480,9293940,46949
"Architettura,Arredo,Arte,Cucina,Installazioni,Product Design,Tecnologia",872,45.47744,9.18451,1,480,9293940,46949
Cucina,1198,45.47744,9.18451,1,480,9293940,46949
Cucina,1198,45.47744,9.18451,0,61,9293940,34202
"Altro,Arredo",819,45.4690817,9.1869369,1,240,9343978,28793
"Altro,Arredo",819,45.4690817,9.1869369,2,583,9343978,55128
"Altro,Arredo",819,45.4690817,9.1869369,3,198,9343978,27488
"Arredo,Living",1375,45.45287,9.166804,0,30,9429742,17934
"Arredo,Moda,Installazioni,Product Design",1659,45.4533796,9.1678477,0,27,9429742,17934
"Architettura,Arredo,Living,Product Design",814,45.4689526,9.1862607,3,218,9343977,23071
"Arredo,Arte,Illuminazione,Living",765,45.4691164,9.1864263,3,234,9343977,23071
Arte,776,45.46853,9.18616,3,182,9343977,23071
"Esterni,Moda,Food & beverage,Living,Party",1029,45.452683,9.173438,2,264,9436893,25858
"Arte,Moda,Food & beverage,Living,Party",1025,45.452683,9.173438,2,264,9436893,25858
"Arredo,Arte,Moda,Food & beverage,Gioielli,Illuminazione,Installazioni,Living,Party,Product Design",1621,45.452683,9.173438,2,264,9436893,25858
"Esterni,Moda,Food & beverage,Living,Party",1029,45.452683,9.173438,3,271,9436893,36362
"Arte,Moda,Food & beverage,Living,Party",1025,45.452683,9.173438,3,271,9436893,36362
"Arredo,Arte,Moda,Food & beverage,Gioielli,Illuminazione,Installazioni,Living,Party,Product Design",1621,45.452683,9.173438,3,271,9436893,36362
"Arredo,Arte,Moda,Food & beverage,Gioielli,Illuminazione,Installazioni,Living,Party,Product Design",1621,45.452683,9.173438,0,14,9436893,16612
"Architettura,Arredo,Conferenze, workshop,Installazioni,Living",999,45.46944,9.177622,1,124,9336824,44486
"Architettura,Arredo,Conferenze, workshop,Installazioni,Living",999,45.46944,9.177622,2,203,9336824,56248
"Architettura,Arredo,Conferenze, workshop,Installazioni,Living",999,45.46944,9.177622,3,43,9336824,44443
"Arredo,Cucina,Living",830,45.480502,9.185941,0,4,9272497,9094
"Arte,Moda,Food & beverage,Party",1357,45.464425,9.16663,3,303,9365409,10575
"Arte,Moda,Food & beverage,Party",1358,45.464425,9.16663,3,303,9365409,10575
"Moda,Food & beverage,Party,Product Design",1356,45.464425,9.16663,3,303,9365409,10575
"Arredo,Conferenze, workshop,Food & beverage,Gioielli,Illuminazione,Installazioni,Living,Tecnologia",985,45.464425,9.16663,3,303,9365409,10575
Food & beverage,1347,45.464425,9.16663,3,303,9365409,10575
"Conferenze, workshop,Installazioni,Tecnologia",1351,45.464425,9.16663,3,303,9365409,10575
"Illuminazione,Installazioni,Product Design,Tecnologia",1349,45.464425,9.16663,3,303,9365409,10575
"Esterni,Moda,Food & beverage,Party",1354,45.464425,9.16663,3,303,9365409,10575
"Moda,Food & beverage,Party,Product Design",1355,45.464425,9.16663,3,303,9365409,10575
"Esterni,Food & beverage,Party,Product Design",1353,45.464425,9.16663,3,303,9365409,10575
"Arte,Moda,Food & beverage,Party",1358,45.464425,9.16663,1,387,9365409,11185
"Arredo,Conferenze, workshop,Food & beverage,Gioielli,Illuminazione,Installazioni,Living,Tecnologia",985,45.464425,9.16663,1,387,9365409,11185
Food & beverage,1347,45.464425,9.16663,1,387,9365409,11185
"Conferenze, workshop,Installazioni,Tecnologia",1351,45.464425,9.16663,1,387,9365409,11185
"Illuminazione,Installazioni,Product Design,Tecnologia",1349,45.464425,9.16663,1,387,9365409,11185
"Arte,Moda,Food & beverage,Party",1358,45.464425,9.16663,2,541,9365409,15700
"Arredo,Conferenze, workshop,Food & beverage,Gioielli,Illuminazione,Installazioni,Living,Tecnologia",985,45.464425,9.16663,2,541,9365409,15700
Food & beverage,1347,45.464425,9.16663,2,541,9365409,15700
"Conferenze, workshop,Installazioni,Tecnologia",1351,45.464425,9.16663,2,541,9365409,15700
"Illuminazione,Installazioni,Product Design,Tecnologia",1349,45.464425,9.16663,2,541,9365409,15700
Food & beverage,1347,45.464425,9.16663,0,28,9365409,4835
"Altro,Conferenze, workshop",1265,45.476605,9.190471,0,5,9301092,10249
"Altro,Conferenze, workshop",1265,45.476605,9.190471,1,43,9301092,22890
"Altro,Conferenze, workshop",1265,45.476605,9.190471,2,90,9301092,34914
"Altro,Conferenze, workshop",1265,45.476605,9.190471,3,12,9301092,26089
"Party,Product Design",1056,45.459812,9.191629,0,8,9394016,8305
"Arte,Moda,Product Design",711,45.478733,9.18544,1,416,9286793,20424
"Altro,Arredo,Living,Product Design",903,45.478749,9.1854494,1,397,9286793,20424
"Architettura,Arredo,Living,Product Design,Tecnologia",742,45.478749,9.1854494,1,397,9286793,20424
"Arte,Moda,Product Design",711,45.478733,9.18544,2,767,9286793,30990
"Altro,Arredo,Living,Product Design",903,45.478749,9.1854494,2,731,9286793,30990
"Architettura,Arredo,Living,Product Design,Tecnologia",742,45.478749,9.1854494,2,731,9286793,30990
"Arte,Moda,Product Design",711,45.478733,9.18544,3,301,9286793,30176
"Altro,Arredo,Living,Product Design",903,45.478749,9.1854494,3,292,9286793,30176
"Architettura,Arredo,Living,Product Design,Tecnologia",742,45.478749,9.1854494,3,292,9286793,30176
Esterni,1344,45.4630272,9.1748902,1,112,9372562,23911
Altro,1236,45.4630272,9.1748902,1,112,9372562,23911
"Architettura,Esterni",1343,45.4630272,9.1748902,1,112,9372562,23911
Esterni,1344,45.4630272,9.1748902,2,315,9372562,33818
Altro,1236,45.4630272,9.1748902,2,315,9372562,33818
"Architettura,Esterni",1343,45.4630272,9.1748902,2,315,9372562,33818
Esterni,1344,45.4630272,9.1748902,3,35,9372562,19845
Altro,1236,45.4630272,9.1748902,3,35,9372562,19845
"Architettura,Esterni",1343,45.4630272,9.1748902,3,35,9372562,19845
Altro,1236,45.4630272,9.1748902,0,0,9372562,9349
"Architettura,Esterni",1343,45.4630272,9.1748902,0,0,9372562,9349
Altro,593,45.4552487,9.1676286,0,2,9422594,18674
"Arredo,Illuminazione,Living,Product Design",809,45.4799033,9.1833335,1,93,9279643,16503
"Arredo,Illuminazione,Living,Product Design",809,45.4799033,9.1833335,2,184,9279643,24904
"Arredo,Illuminazione,Living,Product Design",809,45.4799033,9.1833335,3,72,9279643,25105
"Arredo,Illuminazione,Living",726,45.4792855,9.1861382,1,243,9279645,17453
"Architettura,Arredo,Living,Product Design",785,45.4794376,9.1856305,1,267,9279645,17453
"Altro,Architettura,Arte,Moda,Product Design",791,45.4791864,9.1860926,1,201,9279645,17453
"Arredo,Illuminazione,Living",726,45.4792855,9.1861382,2,448,9279645,26309
"Architettura,Arredo,Living,Product Design",785,45.4794376,9.1856305,2,454,9279645,26309
"Altro,Architettura,Arte,Moda,Product Design",791,45.4791864,9.1860926,2,430,9279645,26309
"Arredo,Illuminazione,Living",726,45.4792855,9.1861382,3,193,9279645,27306
"Architettura,Arredo,Living,Product Design",785,45.4794376,9.1856305,3,197,9279645,27306
"Altro,Architettura,Arte,Moda,Product Design",791,45.4791864,9.1860926,3,189,9279645,27306
"Arredo,Cucina",757,45.4755914,9.1872906,0,7,9301090,13653
"Arredo,Product Design",559,45.452618,9.1654245,0,29,9436889,9671
"Food & beverage,Installazioni",662,45.4527115,9.1656418,0,29,9436889,9671
Illuminazione,577,45.4542375,9.1634581,1,238,9422591,3412
Illuminazione,577,45.4542375,9.1634581,2,571,9422591,6070
Illuminazione,577,45.4542375,9.1634581,3,321,9422591,5264
"Materiali speciali,Product Design",669,45.4517569,9.1627973,0,0,9436887,10378
"Arredo,Arte,Product Design",1202,45.4517569,9.1627973,0,0,9436887,10378
"Installazioni,Product Design",674,45.4517289,9.1627945,0,0,9436887,10378
"Illuminazione,Installazioni,Product Design",28,45.4517647,9.1632869,0,0,9436887,10378
Architettura,579,45.4517647,9.1632869,0,0,9436887,10378
Installazioni,1209,45.4516697,9.1628374,0,1,9436887,10378
,1230,45.4516697,9.1628374,0,1,9436887,10378
,1233,45.4516697,9.1628374,0,1,9436887,10378
Altro,661,45.4516697,9.1628374,0,1,9436887,10378
,1234,45.4516697,9.1628374,0,1,9436887,10378
"Altro,Arredo",1378,45.4516697,9.1628374,0,1,9436887,10378
Product Design,1379,45.4516697,9.1628374,0,1,9436887,10378
"Moda,Food & beverage,Living,Party",1028,45.4522928,9.2525646,0,0,9436941,1829
"Architettura,Arredo,Living,Product Design",685,45.4751614,9.1871318,0,2,9308238,8254
"Arredo,Illuminazione,Living,Product Design",40,45.4751614,9.1871318,0,2,9308238,8254
"Architettura,Arredo,Product Design",993,45.4690363,9.1647773,1,96,9343964,14786
"Architettura,Arredo,Product Design",993,45.4690363,9.1647773,2,22,9343964,19769
"Architettura,Arredo,Product Design",993,45.4690363,9.1647773,3,28,9343964,15450
"Altro,Architettura,Living",773,45.4680504,9.1920634,1,149,9343981,29900
"Architettura,Esterni,Materiali speciali,Tecnologia",566,45.4680504,9.1920634,1,149,9343981,29900
"Altro,Architettura,Living",773,45.4680504,9.1920634,2,338,9343981,53232
"Architettura,Esterni,Materiali speciali,Tecnologia",566,45.4680504,9.1920634,2,338,9343981,53232
"Altro,Architettura,Living",773,45.4680504,9.1920634,3,51,9343981,31674
"Architettura,Esterni,Materiali speciali,Tecnologia",566,45.4680504,9.1920634,3,51,9343981,31674
"Architettura,Arredo,Cucina,Living,Product Design",718,45.4770412,9.1853578,1,544,9293941,25895
"Arredo,Bagno,Living",806,45.4771748,9.1861521,1,401,9293941,25895
"Architettura,Arredo,Arte,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1536,45.4771748,9.1861521,1,401,9293941,25895
"Architettura,Arredo,Cucina,Grafica,Illuminazione,Living,Product Design",692,45.4766991,9.1861849,1,350,9293941,25895
"Architettura,Arredo,Bagno,Cucina,Illuminazione,Living,Product Design",683,45.476621,9.185656,1,697,9293941,25895
"Architettura,Arredo,Cucina,Living,Product Design",718,45.4770412,9.1853578,2,1261,9293941,39320
"Arredo,Bagno,Living",806,45.4771748,9.1861521,2,1008,9293941,39320
"Architettura,Arredo,Arte,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1536,45.4771748,9.1861521,2,1008,9293941,39320
"Architettura,Arredo,Cucina,Grafica,Illuminazione,Living,Product Design",692,45.4766991,9.1861849,2,970,9293941,39320
"Architettura,Arredo,Bagno,Cucina,Illuminazione,Living,Product Design",683,45.476621,9.185656,2,1442,9293941,39320
"Architettura,Arredo,Cucina,Living,Product Design",718,45.4770412,9.1853578,3,335,9293941,37473
"Arredo,Bagno,Living",806,45.4771748,9.1861521,3,248,9293941,37473
"Architettura,Arredo,Arte,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1536,45.4771748,9.1861521,3,248,9293941,37473
"Architettura,Arredo,Cucina,Grafica,Illuminazione,Living,Product Design",692,45.4766991,9.1861849,3,245,9293941,37473
"Architettura,Arredo,Bagno,Cucina,Illuminazione,Living,Product Design",683,45.476621,9.185656,3,374,9293941,37473
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,1,246,9379716,33860
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,2,340,9379716,58140
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,3,292,9379716,39130
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,0,8,9379716,13705
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,1,251,9343976,30769
"Architettura,Arredo,Living,Product Design",764,45.4685216,9.1838358,1,298,9343976,30769
"Arredo,Esterni,Illuminazione,Living,Product Design",706,45.4683122,9.1840027,1,292,9343976,30769
Food & beverage,1521,45.4687692,9.1842792,1,271,9343976,30769
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,2,537,9343976,55149
"Architettura,Arredo,Living,Product Design",764,45.4685216,9.1838358,2,668,9343976,55149
"Arredo,Esterni,Illuminazione,Living,Product Design",706,45.4683122,9.1840027,2,563,9343976,55149
Food & beverage,1521,45.4687692,9.1842792,2,661,9343976,55149
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,3,160,9343976,30576
"Architettura,Arredo,Living,Product Design",764,45.4685216,9.1838358,3,149,9343976,30576
"Arredo,Esterni,Illuminazione,Living,Product Design",706,45.4683122,9.1840027,3,123,9343976,30576
"Architettura,Arredo,Esterni,Product Design",1096,45.4683122,9.1840027,3,123,9343976,30576
Food & beverage,1521,45.4687692,9.1842792,3,176,9343976,30576
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,0,4,9343976,7167
"Living,Product Design",622,45.4727586,9.1964477,0,0,9322539,5904
Moda,578,45.45304,9.1714735,1,401,9429744,50600
,1327,45.45304,9.1714735,1,401,9429744,50600
Grafica,629,45.4531742,9.1709032,1,396,9429744,50600
"Arredo,Cucina",658,45.4531742,9.1709032,1,396,9429744,50600
Moda,578,45.45304,9.1714735,2,584,9429744,66637
,1327,45.45304,9.1714735,2,584,9429744,66637
Grafica,629,45.4531742,9.1709032,2,633,9429744,66637
"Arredo,Cucina",658,45.4531742,9.1709032,2,633,9429744,66637
Moda,578,45.45304,9.1714735,3,317,9429744,77447
,1327,45.45304,9.1714735,3,317,9429744,77447
Grafica,629,45.4531742,9.1709032,3,372,9429744,77447
"Arredo,Cucina",658,45.4531742,9.1709032,3,372,9429744,77447
Moda,578,45.45304,9.1714735,0,5,9429744,24135
"Architettura,Arredo,Moda,Illuminazione,Living,Product Design",727,45.4747301,9.1927563,1,22,9308241,29795
"Architettura,Arredo,Moda,Illuminazione,Living,Product Design",727,45.4747301,9.1927563,2,31,9308241,43458
"Architettura,Arredo,Moda,Illuminazione,Living,Product Design",727,45.4747301,9.1927563,3,10,9308241,29937
"Arredo,Arte,Gioielli,Illuminazione,Living",714,45.47007,9.19164,1,153,9336832,37583
"Arredo,Arte,Gioielli,Illuminazione,Living",714,45.47007,9.19164,2,286,9336832,67731
"Arredo,Arte,Gioielli,Illuminazione,Living",714,45.47007,9.19164,3,96,9336832,44462
Arredo,590,45.4514698,9.1725561,0,14,9444041,12150
"Altro,Arredo",769,45.4782556,9.1818843,1,72,9286791,12908
"Altro,Arredo",769,45.4782556,9.1818843,2,205,9286791,19043
"Altro,Arredo",769,45.4782556,9.1818843,3,100,9286791,19215
"Arredo,Cucina,Illuminazione,Product Design,Tecnologia",762,45.4681682,9.1891432,1,192,9343979,33951
"Arredo,Cucina,Illuminazione,Product Design,Tecnologia",762,45.4681682,9.1891432,2,394,9343979,62489
"Arredo,Cucina,Illuminazione,Product Design,Tecnologia",762,45.4681682,9.1891432,3,122,9343979,29820
"Arte,Product Design",786,45.4673593,9.1858262,1,139,9351125,34706
"Arte,Product Design",786,45.4673593,9.1858262,2,196,9351125,62071
"Arte,Product Design",786,45.4673593,9.1858262,3,53,9351125,27413
"Arredo,Food & beverage,Installazioni,Living,Party,Product Design",1418,45.4813131,9.191727,1,40,9272500,27510
"Arredo,Living,Product Design",787,45.4813131,9.191727,1,40,9272500,27510
"Arredo,Food & beverage,Installazioni,Living,Party,Product Design",1418,45.4813131,9.191727,2,44,9272500,41627
"Arredo,Living,Product Design",787,45.4813131,9.191727,2,44,9272500,41627
"Arredo,Food & beverage,Installazioni,Living,Party,Product Design",1418,45.4813131,9.191727,3,18,9272500,38321
"Arredo,Living,Product Design",787,45.4813131,9.191727,3,18,9272500,38321
"Architettura,Arredo,Arte,Conferenze, workshop,Food & beverage,Grafica,Installazioni,Living,Party,Product Design",1294,45.4813131,9.191727,3,18,9272500,38321
"Architettura,Arredo,Bagno,Cucina,Living,Product Design",792,45.4748459,9.1832329,1,262,9308235,25183
"Architettura,Arredo,Bagno,Cucina,Living,Product Design",792,45.4748459,9.1832329,2,544,9308235,56052
"Architettura,Arredo,Bagno,Cucina,Living,Product Design",792,45.4748459,9.1832329,3,361,9308235,52004
"Altro,Architettura,Product Design",811,45.4806729,9.1964779,2,198,9272503,10491
"Altro,Architettura,Product Design",811,45.4806729,9.1964779,3,34,9272503,7416
"Altro,Tecnologia",816,45.4793654,9.1869845,1,283,9279646,29391
Food & beverage,818,45.478628,9.1882898,0,2,9286794,16208
"Arredo,Living,Product Design",694,45.4704565,9.1875381,1,216,9329682,17338
"Arredo,Living,Product Design",694,45.4704565,9.1875381,2,469,9329682,37328
"Arredo,Living,Product Design",694,45.4704565,9.1875381,3,165,9329682,27194
"Arredo,Product Design",1053,45.47998,9.19006,1,63,9279647,26115
"Arredo,Product Design",698,45.47998,9.19006,1,63,9279647,26115
"Arredo,Product Design",1053,45.47998,9.19006,2,141,9279647,42896
"Arredo,Product Design",698,45.47998,9.19006,2,141,9279647,42896
"Moda,Food & beverage,Living,Party",1030,45.48707,9.23607,0,14,9236787,4844
"Arte,Moda,Food & beverage,Living,Party",1027,45.48707,9.23607,0,14,9236787,4844
"Architettura,Grafica,Installazioni,Party,Tecnologia",1108,45.4842945,9.2424976,0,0,9251087,5033
"Altro,Conferenze, workshop,Cucina,Food & beverage,Living,Product Design",1099,45.4598852,9.1756544,3,11,9394007,16980
